title,address,phoneNumber,website,rating,ratingCount,category,latitude,longitude,cid,normalized_website
Lynn construction and Handyman services,"276 Jack Hightower Rd, Clayton, AL 36016",(334) 621-9747,,2.6,5,Roofing contractor,31.8232862,-85.35606349999999,15937919874442564708,
All Weather Roofing and Construction,"1172 West Interstate 65 Service Rd S, Mobile, AL 36609",(251) 217-2925,http://www.allweatherroofing.online/?utm_campaign=gmb,4.7,526,Roofing contractor,30.666420400000003,-88.12795369999999,14829420419959844678,allweatherroofing.online
Envision Roofing,,(334) 531-4970,https://www.envisionroofingcompany.com/,,,Roofing contractor,,,14021648489034306179,envisionroofingcompany.com
Alabama Roofing,,(205) 285-9300,http://www.alabamaroofingllc.com/,4.2,39,Roofing contractor,,,13045891385293263428,alabamaroofingllc.com
Home Rescue,"6671 Lister Ferry Rd, Rainbow City, AL 35906",(256) 344-4334,http://www.homerescuealabama.com/,5,25,Roofing contractor,33.918193099999996,-86.0668374,5747168235785247694,homerescuealabama.com
"Yellowhammer Roofing, Inc.","26795 US-72, Athens, AL 35613",(256) 232-1933,https://www.yellowhammerroofing.com/service-area/north-alabama-service-area/?UTM_source=GMB_listing&UTM_medium=organic,4.8,1200,Roofing contractor,34.7633556,-86.8509582,14788450989494049236,yellowhammerroofing.com/service-area/north-alabama-service-area
A & A roofing & construction,,(229) 308-7799,,,,Construction company,,,5318630688292889968,
Arkbow Roofing,"2317 Meridian St N #3113, Huntsville, AL 35811",(256) 869-0007,https://arkbowroofing.com/,5,5,Roofing contractor,34.7544389,-86.581527,8256680594102822729,arkbowroofing.com
Roofer Near Me,"22011 AL-59, Robertsdale, AL 36567",(251) 550-7663,https://www.roofernearme.co/,4.7,12,Roofing contractor,30.546026,-87.70875269999999,13518319044490202825,roofernearme.co
Kynd Construction,,(334) 999-9999,,4.7,13,Construction company,,,4844093343586126957,
Lynn Construction & Repair,,(334) 203-6240,,,,Roofing contractor,,,12047275540973895187,
Universal Roofing & Construction - Alabama,"8549 Hampshire Dr, Montgomery, AL 36117",(334) 212-5973,https://www.urcroof.com/,5,5,Roofing contractor,32.3616285,-86.14212450000001,10758377035339110110,urcroof.com
"Yellowhammer Roofing, Inc.","26795 US-72, Athens, AL 35613",(256) 232-1933,https://www.yellowhammerroofing.com/service-area/north-alabama-service-area/?UTM_source=GMB_listing&UTM_medium=organic,4.8,1200,Roofing contractor,34.7633556,-86.8509582,14788450989494049236,yellowhammerroofing.com/service-area/north-alabama-service-area
Partners Roofing,,(770) 383-1536,https://www.partners-roofing.com/,5,67,Roofing contractor,,,7201257127261318930,partners-roofing.com
All-N-Two Construction,"1783 AL-103, Slocomb, AL 36375",(334) 796-9674,https://www.dothanroofingandconstruction.com/,5,2,Roofing contractor,31.197599000000004,-85.6058637,16669031941730887294,dothanroofingandconstruction.com
Advantage Roofing & Remodeling LLC,,(706) 501-8165,https://advantageroofingandremodeling.com/,5,7,Roofing contractor,,,13955772093842089694,advantageroofingandremodeling.com
Let's Fix It,,(334) 587-4810,,,,Roofing contractor,,,12444236543720345431,
Revolution Roofing,"2719 Moody Pkwy, Moody, AL 35004",(205) 352-9711,https://revolutionroofingco.com/,5,594,Roofing contractor,33.588073,-86.50090829999999,2434142727190764426,revolutionroofingco.com
Frank's Roofing,"306 N 5th St, Gadsden, AL 35901",(256) 625-5152,https://franksroofingllc.com/,5,90,Roofing contractor,34.0194328,-86.0020711,17101976071340553482,franksroofingllc.com
Mid South Siding and Roofing,,(334) 745-4621,,5,22,Roofing contractor,,,1194812247934151950,
Gallardo Roofing Columbus Georgia,,(706) 304-4341,https://gallardoroofingcolumbusgeorgia.com/,5,25,Roofing contractor,,,9799017104876528203,gallardoroofingcolumbusgeorgia.com
"Commercial Roofing Services, LLC",,(205) 719-3850,https://www.crsbama.com/,5,19,Roofing contractor,,,9415373541979820593,crsbama.com
Alabama Reliable Roofing,,(205) 369-9630,http://alabamareliableroofing.com/,4.9,72,Roofing contractor,,,12789845782238329905,alabamareliableroofing.com
Idea Roofing,"3309 Helena Rd, Helena, AL 35080",(205) 901-0401,https://www.idearoofingandconstruction.com/,5,637,Roofing contractor,33.2885176,-86.8459207,5126160102996606029,idearoofingandconstruction.com
WW Restoration LLC Professional Roofing,"5860 Antioch Rd, Randolph, AL 36792",,https://wwrestorationllc.com/,4.8,94,Roofing contractor,32.9395751,-86.97658709999999,8839277998416746805,wwrestorationllc.com
South's Finest Roofing And Remodeling LLC,"312 Hargrove E Rd, Tuscaloosa, AL 35401",(205) 242-2167,https://southsfinestroofingal.com/,4.9,122,Roofing contractor,33.1892022,-87.5320086,4617709417065214033,southsfinestroofingal.com
Xtreme Roofing And Repairs LLC,,(205) 445-4489,https://xtremeroofingandrepairs.com/,4.9,22,Roofing contractor,,,9054896296826279742,xtremeroofingandrepairs.com
Alabama Roof RX,"2720 Pelham Pkwy, Pelham, AL 35124",(205) 796-8755,https://www.alabamaroofrx.com/?utm_source=gmb&utm_medium=organic,5,42,Roofing contractor,33.3131644,-86.8021584,3036637915033244699,alabamaroofrx.com
Premier Roofing and Repair,"2415 12th St, Tuscaloosa, AL 35401",(205) 361-5008,https://premierroofingandrepair.com/,4.7,128,Roofing contractor,33.202715,-87.5663433,9190366248038153719,premierroofingandrepair.com
Superior Roofing Alabama & Remodeling,"8199 Russell Dr, McCalla, AL 35111",(205) 417-5469,https://www.superiorroofingal.com/,5,19,Contractor,33.272729,-87.058196,2760378631399621849,superiorroofingal.com
White Oaks Construction & Roofing,"2415 12th St, Tuscaloosa, AL 35401",(205) 792-2559,https://whiteoaksconstruction.llc/?utm_source=google&utm_medium=gmb&utm_campaign=profile,4.9,68,Roofing contractor,33.2026958,-87.5663308,1867985156854723520,whiteoaksconstruction.llc
Craftsman Roofing LLC,"2919 8th St Unit A, Tuscaloosa, AL 35401","(205) 826-2759
",https://www.craftsmanroofing.com/,4.9,50,Roofing contractor,33.2045634,-87.5747404,3836514434818930239,craftsmanroofing.com
"One Call Roofing, LLC","5224 Creekside Loop, Birmingham, AL 35244","(205) 588-2786
",https://www.onecallroofing.com/,4.8,429,Roofing contractor,33.3369493,-86.8649652,8430626349066644716,onecallroofing.com
Prime Roofing & Restoration,"5 Brown Cir, Alabaster, AL 35007","(205) 661-8190
",https://prime-roofs.com/,4.9,219,Roofing contractor,33.2592931,-86.81211929999999,11335146081860176390,prime-roofs.com
Macon Roof Repair,,"(478) 201-9897
",https://roofrepairmacon.com/,5,1,Roofing contractor,,,2571124800792217313,roofrepairmacon.com
HHM Roofing & Construction,"1968 Eastern Valley Rd, Bessemer, AL 35022","(205) 396-7077
",http://hoerlhomes.com/,5,77,Roofing contractor,33.3420408,-86.9907819,6360685594916462057,hoerlhomes.com
The Roof Doctor,"18445 Cook Rd, Vance, AL 35490","(205) 344-2771
",http://tuscroofdoc.com/,5,1,Roofing contractor,33.1652248,-87.23223469999999,5944683488453416143,tuscroofdoc.com
Alabama Roofing Professionals,"5508 Eastcliff Industrial Blvd, Birmingham, AL 35210","(205) 722-7663
",https://alroofpros.com/,4.9,314,Roofing contractor,33.6469425,-86.6082642,4800467793521012563,alroofpros.com
King Roofing LLC.,"822 Hannah Dr, Cottondale, AL 35453","(205) 246-9802
",http://king-roofing-llc.com/,5,31,Roofing contractor,33.2208851,-87.4441709,876384767330707797,king-roofing-llc.com
Champion Roofing & Restoration,,"(205) 915-1115
",,5,48,Roofing contractor,,,8319312617853271741,
CAHABA ROOFING & CONSTRUCTION (formerly Cahaba Roofing Co.),"12816 Edgewood Dr, Lake View, AL 35111","(205) 854-9000
",https://www.facebook.com/CahabaRoofingAndConstruction,5,4,Roofing contractor,33.2751496,-87.1481531,6942707213017463281,facebook.com/cahabaroofingandconstruction
Crimson Roofing LLC,,"(334) 303-6875
",https://www.crimsonroofingllc.com/,5,17,Roofing contractor,,,10130835254163882855,crimsonroofingllc.com
Isbell Services,"2519 28th St, Tuscaloosa, AL 35401","(205) 769-4438
",http://www.isbellservices.com/,4.3,74,Roofing contractor,33.185463,-87.560394,9012590866962728401,isbellservices.com
A&J Roofing and Construction Services INC,"802 Hwy 43 S Suite C, Saraland, AL 36571","(251) 423-6882
",https://aandjroofingservices.com/,4.8,115,Roofing contractor,30.8041477,-88.0712894,2277118882936675665,aandjroofingservices.com
Roof Care Solutions LLC,,"(334) 764-3415
",https://www.roofcare.pro/,5,25,Roofing contractor,,,5401435362231031626,roofcare.pro
Paul Smith Roofing,"170 Ingate Rd, Centreville, AL 35042",(205) 361-5534,,5,4,Roofing contractor,32.9551273,-87.1753134,11387037767614151541,
Southern Guard Roofing,,"(205) 649-8383
",,5,88,Roofing contractor,,,5721205170800724828,
Macon Roof Repair,,"(478) 201-9897
",https://roofrepairmacon.com/,5,1,Roofing contractor,,,2571124800792217313,roofrepairmacon.com
Dr. Roof of Alabama,"4230 Veteran Memorial Drive, Fairfield, AL 35064",(205) 908-0279,https://www.drroofal.com/,5,1,Roofing contractor,33.4730218,-86.9173327,8202176031637141662,drroofal.com
Apex Roofing & Restoration,"4601 Southlake Pkwy, Hoover, AL 35244","(205) 685-0040
",https://apexroofs.com/,4.5,271,Roofing contractor,33.3662768,-86.77516729999999,16583551983938435593,apexroofs.com
Ascend Roofs,"4894 Mountain Gap Dr, Bessemer, AL 35022","(205) 569-6996
",,4.6,29,Roofing contractor,33.3373011,-86.9807359,14692856257332760443,
Chuck's Roof Repair,,(205) 681-9524,,5,4,Roofing contractor,,,16389563463001227493,
"Titan Restoration Company, LLC - Professional Roofing",,(205) 291-1326,,4.8,8,Roofing contractor,,,366671792219467364,
Chris Roofing LLC,"4515 6th St E, Tuscaloosa, AL 35404",(256) 288-2588,,4.6,28,Roofing contractor,33.2092622,-87.47831000000001,10228849688995899002,
Dixie Restoration & Construction LLC,"926 Jackson Cir, Helena, AL 35080",(205) 396-6828,https://www.dixierc.net/,4.9,42,Construction company,33.2835758,-86.8601643,168670100785585630,dixierc.net
Skyline Roofing and Exteriors,"106 David Green Rd, Birmingham, AL 35244",(205) 210-4412,https://skylineroofandexteriors.com/birmingham-roofing-contractor/,5,43,Roofing contractor,33.3472554,-86.801681,14562264253458431063,skylineroofandexteriors.com/birmingham-roofing-contractor
A-Z Roofing & Construction,,(205) 886-8915,,3.9,10,Roofing contractor,,,9250717178491523477,
Aguilar Roofing LLC,"1410 40th E Wy, Tuscaloosa, AL 35404",(205) 556-7751,,5,4,Roofing contractor,33.1979361,-87.4832795,11982120670700513511,
"Roofing & Construction Company, LLC",,(205) 757-7342,https://roofingandconstructioncompanyllc.com/,5,4,Roofing contractor,,,12814119566395597834,roofingandconstructioncompanyllc.com
Roof Armor Roofing & Renovations,,(248) 494-3169,https://www.roofarmoral.com/,5,1,Roofing contractor,,,6418674579265810288,roofarmoral.com
JTC Roofing and Restoration,,(205) 407-4100,https://jtc-alabama.com/,5,19,Roofing contractor,,,15877308360591818626,jtc-alabama.com
A&J Roofing and Construction Services INC,"802 Hwy 43 S Suite C, Saraland, AL 36571",(251) 423-6882,https://aandjroofingservices.com/,4.8,115,Roofing contractor,30.8041477,-88.0712894,2277118882936675665,aandjroofingservices.com
"USA Roofing & Gutters, LLC","2231 Victory Ln Suite 150 b, Hoover, AL 35216",(205) 890-7663,http://www.usaroofing.us/,5,8,Roofing contractor,33.3805882,-86.7943213,7506916472183721557,usaroofing.us
Bison Roofing,"12771 Woodland Lake Rd, McCalla, AL 35111",(205) 999-2778,,,,Roofing contractor,33.269472799999996,-87.1507723,3697444655744318159,
Island Roof Repair LLC,,(251) 284-8655,,4.9,75,Roofing contractor,,,819842533370168038,
Force Construction,,(205) 436-9587,,5,23,Roofing contractor,,,16267021107307861174,
Baldwin County Roofing,"8122 Old Orchard Pl, Fairhope, AL 36532",(251) 424-4313,,4.9,32,Roofing contractor,30.4765964,-87.88431589999999,5417269047787650473,
Roof Rehab,,(205) 787-2930,https://www.roofrehab.biz/,5,30,Roofing contractor,,,2105604374075969932,roofrehab.biz
"B & D Home Services, LLC",,(205) 729-1869,https://banddhomeservice.com/,5,7,Roofing contractor,,,3913511190566075872,banddhomeservice.com
Dixie Restoration & Construction LLC,"926 Jackson Cir, Helena, AL 35080",(205) 396-6828,https://www.dixierc.net/,4.9,42,Construction company,33.2835758,-86.8601643,168670100785585630,dixierc.net
Hoerl Home Management,,(205) 396-7077,http://hoerlhomes.com/,5,3,Roofing contractor,,,6208856569768205796,hoerlhomes.com
Emergency Roof Repair,,(205) 307-8561,,1,1,Roofing contractor,,,16389686596389706546,
"Eagle Roofing & Repairs, LLC",,(334) 320-6591,,,,Roofing contractor,,,14720473498823798031,
Opulence Renovations,,(205) 517-9978,https://opulencereno.com/,5,48,Roofing contractor,,,8526310643241052697,opulencereno.com
"Roofing & Construction Company, LLC",,(205) 757-7342,https://roofingandconstructioncompanyllc.com/,5,4,Roofing contractor,,,12814119566395597834,roofingandconstructioncompanyllc.com
"USA Roofing & Gutters, LLC","2231 Victory Ln Suite 150 b, Hoover, AL 35216",(205) 890-7663,http://www.usaroofing.us/,5,8,Roofing contractor,33.3805882,-86.7943213,7506916472183721557,usaroofing.us
iRoof,"404 W 4th St, Prattville, AL 36067",(334) 453-4407,https://iroofpros.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,4.9,140,Roofing contractor,32.4642962,-86.48429170000001,2574310605079331546,iroofpros.com
"B & D Home Services, LLC",,(205) 729-1869,https://banddhomeservice.com/,5,7,Roofing contractor,,,3913511190566075872,banddhomeservice.com
Home Direct Services LLC.,"3941 Lorna Rd, Hoover, AL 35244",(205) 918-8908,http://www.homedirectservicesllc.com/,5,21,Roofing contractor,33.368088,-86.8119059,14685498534709662112,homedirectservicesllc.com
Ark Roofing,"8249 Rivoli Rd, Bolingbroke, GA 31004",(478) 444-5009,https://www.arkroofsga.com/,4.8,91,Roofing contractor,32.9530308,-83.8072198,17018988904989956433,arkroofsga.com
AES Roof & Repair,,(205) 563-3330,,,,Roofing contractor,,,14978715025031551507,
Dempsey Roofing and Restoration,,(205) 559-3404,http://www.dempseyroofingrestoration.com/,5,25,Roofing contractor,,,13525056697994236462,dempseyroofingrestoration.com
"Royal Roof Contractors, LLC","31965 AL-75, Oneonta, AL 35121",(205) 274-7663,https://www.royalroofcontractorsllc.net/,5,6,Roofing contractor,33.9782963,-86.4441719,3302477381697417407,royalroofcontractorsllc.net
Monarch Roofing,"50 Crosshill Ln, Warrior, AL 35180",(205) 635-6826,http://monarchroofingllc.com/,4.9,60,Roofing contractor,33.88232920000001,-86.8223283,14115862474786030924,monarchroofingllc.com
"Top Choice Roofing, LLC","651 Co Rd 384, Cullman, AL 35057",(256) 620-5482,https://www.thetopchoiceroofing.com/,5,94,Roofing contractor,34.074568,-86.944865,17804353641808260830,thetopchoiceroofing.com
"Traditions Roofing & Construction, LLC",,(205) 420-3182,http://builtbytraditions.com/,4.8,16,Roofing contractor,,,13456729487576369271,builtbytraditions.com
NANOROOF Alabama,"9447 Brasher Rd, Warrior, AL 35180",(205) 858-9515,http://www.nanoroofal.com/?utm_campaign=gmb,5,123,Roofing contractor,33.7672234,-86.75028449999999,4870853448479895550,nanoroofal.com
B&A Roofing - North Alabama,"417 3rd Ave SW Suite 275, Cullman, AL 35055",(256) 692-5527,https://www.baroofings.com/service-area/cullman-county-al/,5,112,Roofing contractor,34.1724603,-86.8442302,2383611928181954184,baroofings.com/service-area/cullman-county-al
Alabama Reliable Roofing,,(205) 369-9630,http://alabamareliableroofing.com/,4.9,72,Roofing contractor,,,12789845782238329905,alabamareliableroofing.com
Roof Armor LLC,,(205) 898-6008,https://www.roofarmoral.com/?utm_source=gmb-web&utm_medium=gmb&utm_campaign=gmb,4.9,139,Roofing contractor,,,17254692105983012797,roofarmoral.com
Alabama Roofing Professionals,"5508 Eastcliff Industrial Blvd, Birmingham, AL 35210",(205) 722-7663,https://alroofpros.com/,4.9,314,Roofing contractor,33.6469425,-86.6082642,4800467793521012563,alroofpros.com
"USA Roofing & Gutters, LLC","1110 N Chalkville Rd Suite 116, Trussville, AL 35173",(205) 655-7663,https://www.usaroofing.us/,4.7,64,Roofing contractor,33.6383431,-86.6149793,9725879769753884045,usaroofing.us
CrewsCo Roofing,,(205) 876-3496,https://crewscoroofing.com/,5,35,Roofing contractor,,,12663397035902938753,crewscoroofing.com
"Evan's Roofing & Repair, LLC",,(256) 677-0117,,5,1,Roofing contractor,,,16022573372711551522,
Blue Angels Roofing,"2230 Old Springville Rd, Birmingham, AL 35215",(205) 810-1418,http://www.blueangelsroofing.com/,4.8,430,Roofing contractor,33.644317,-86.65520699999999,1026167284140933797,blueangelsroofing.com
Top of the Line Roofing,"5211 Kirby Ln, Trussville, AL 35173",(205) 265-1018,https://topofthelineroof.com/,4.9,37,Roofing contractor,33.6571308,-86.57270109999999,16727566866662758541,topofthelineroof.com
JMR Roofing,,(205) 734-9995,http://jmr-roofing.net/,4.9,27,Roofing contractor,,,14720233088619408291,jmr-roofing.net
Reliable Services Roofing,"7223 1st Ave N, Birmingham, AL 35206",(205) 370-3160,https://reliableserviceroofing.com/,5,19,Roofing contractor,33.5563631,-86.7332352,2177131071218748463,reliableserviceroofing.com
SOCO Roofing & Restoration,"204 W McKinney Ave, Albertville, AL 35950",(256) 677-9002,http://southernroofexperts.com/albertville-al-location,4.9,44,Roofing contractor,34.2725362,-86.2088016,13908444666735386392,southernroofexperts.com/albertville-al-location
Phillips Roofing,,(256) 363-6414,https://www.phillipsroofing.net/,5,11,Roofing contractor,,,11756118909275054231,phillipsroofing.net
Superior Home Renovations LLC,,(205) 353-6575,,5,43,Roofing contractor,,,14421338975221924072,
Storm Hunters Roofing Installation and Restoration LLC.,"3854 Feemster Gap Rd, Guntersville, AL 35976",(256) 506-0590,http://stormhuntersroofing.com/,5,24,Roofing contractor,34.258987,-86.43580399999999,16759894563677992219,stormhuntersroofing.com
